player_id,player_name,bowling_type,bowling_hand,batting_type,batting_hand,date_of_birth,is_wicket_keeper,nationality
68487,Mohammad Akram,Right-arm medium,R,Right-hand bat,R,,0,
68486,Mobin Bakhtyar,None,,Right-hand bat,R,27/05/00,0,
68483,Lal Baaz,Right-arm medium,R,Right-hand bat,R,,0,
68410,Rahmatullah Zadran,Right-arm medium-fast,R,Right-hand bat,R,,0,Afghanistan
68408,Muhammad Ashik,Right-arm medium,R,Right-hand bat,R,05/09/98,0,
68407,Muhammad Ashik,Right-arm Fast,R,Right-hand bat,R,14/12/94,0,
68369,Gaurav Saroha,Right-arm Fast,R,Right-hand bat,R,,0,
68368,Ashish Chaurasiya,Left-arm Chinaman,R,Right-hand bat,R,,0,
68367,Aditya Malhotra,Right-arm offbreak,R,Right-hand bat,R,,0,
68366,Rushal Saini,Right-arm offbreak,R,Left-hand bat,L,,0,
68365,Pardeep Parashar,Slow left-arm orthodox,L,Left-hand bat,L,12/09/91,0,
68364,Aryan Kapoor,Right-arm medium,R,Left-hand bat,L,,0,
68363,Prince Mishra,Slow left-arm orthodox,R,Right-hand bat,R,01/01/00,0,
68362,Udhav Mohan,Right-arm medium,R,Right-hand bat,R,,0,
68361,Sarthak Pal,None,,Right-hand bat,R,,0,
68360,Aarush Malhotra,Right-arm medium,R,Right-hand bat,R,,0,
68359,Anant Singh Sareen,Slow left-arm orthodox,L,Left-hand bat,L,,0,
68358,Varun Yadav,Right-arm medium,R,Right-hand bat,R,,0,
68357,Aaryan Dhupar,Right-arm Leg-Break,R,Right-hand bat,R,,0,
68356,Ashwin Hooda,Right-arm Fast,R,Right-hand bat,R,,0,
68355,Vivaan Jindal,Slow left-arm orthodox,L,Left-hand bat,L,,0,
68354,Aadi Agarwal,Right-arm offbreak,R,Right-hand bat,R,,0,
68353,Kamal Bhairwa,Slow left-arm orthodox,,Right-hand bat,R,,0,
68352,Aarav Gautam,Right-arm offbreak,R,Right-hand bat,R,,0,
68351,Shreshth Yadav,Right-arm medium,R,Right-hand bat,R,01/01/00,0,
68350,Mohit Panwar,Right-arm medium,R,Right-hand bat,R,,0,India
68349,Atulya Pandey,Right-arm offbreak,R,Right-hand bat,R,,0,
68348,Karan Garg,Right-arm offbreak,R,Right-hand bat,R,,0,
68347,Aman Choudhary,Slow left-arm orthodox,R,Right-hand bat,R,,0,
68346,Vedant Sehwag,Right-arm offbreak,R,Right-hand bat,R,,0,
68345,Kabir Sachdeva,Right-arm Leg-Break,R,Right-hand bat,R,,0,
68344,Ravneet Tanwan,None,,Right-hand bat,R,,0,
68343,Akshay Kapoor,Slow left-arm orthodox,L,Left-hand bat,L,,0,
68342,Anirudh Chowdhary,Right-arm medium-fast,R,Right-hand bat,R,08/11/99,0,
68341,Vikas Rana,Right-arm medium,R,Right-hand bat,R,,0,
68340,Vishal Abhua,Right-arm medium,R,Right-hand bat,R,,0,
68339,Rahul Sharma,Left-arm medium-fast,R,Right-hand bat,R,,0,
68338,Bhavy Goyal,Right-arm medium,R,Right-hand bat,R,,0,
68337,Saksham Rai,Slow left-arm orthodox,R,Right-hand bat,R,,0,
68336,Harsh Payal,Right-arm medium,R,Right-hand bat,R,11/03/01,0,
68335,Ajai Singh,Right-arm medium,R,Right-hand bat,R,,0,
68334,Fahad Ahmad,Right-arm medium,R,Right-hand bat,R,,0,
68333,Abhishek Khandelwal,Right-arm medium,R,Right-hand bat,R,,0,
68332,Navneet Kumar,Right-arm Fast,R,Right-hand bat,R,,0,
68331,Ankur Kaushik,Right-arm Fast,R,Right-hand bat,R,,0,
68330,Manish Sehrawat,Slow left-arm orthodox,L,Left-hand bat,L,,0,
68329,Sagar Tanwar,Right-arm medium,R,Right-hand bat,R,,0,
68328,Rohan Rana,Right-arm medium-fast,R,Right-hand bat,R,12/01/02,0,
68327,Nishant Gaud,Right-arm Fast,R,Right-hand bat,R,,0,
68326,Adviteya Sinha,None,,Right-hand bat,R,,0,
68325,Gulzar Sandhu,Right-arm offbreak,R,Right-hand bat,R,,0,
68324,Aryaveer Kohli,Right-arm Leg-Break,R,Right-hand bat,R,,0,
68323,Prikshit Sehrawat,Left-arm Fast,L,Left-hand bat,L,,0,
68321,Aryan Sejwal,Right-arm medium,R,Right-hand bat,R,,0,
68320,Dhanya Nakra,Right-arm offbreak,R,Right-hand bat,R,,0,
68319,Arjun Rapria,Right-arm medium,R,Right-hand bat,R,,0,
68318,Noor Ilahi,Right-arm medium,R,Right-hand bat,R,,0,
68317,Samyak Jain,Right-arm Fast,R,Right-hand bat,R,,0,
68316,Vikas Dixit,Right-arm offbreak,R,Right-hand bat,R,,0,
68315,Varun Vanjani,Right-arm medium,R,Right-hand bat,R,,0,
68314,Parikshit Singh Bhati,Right-arm offbreak,R,Right-hand bat,R,,0,
68313,Ajay Rana,Right-arm medium,R,Right-hand bat,R,23/10/89,0,India
68312,Pratap Basista,Right-arm offbreak,R,Right-hand bat,R,,0,
68311,Piyash Chhikara,Slow left-arm orthodox,L,Right-hand bat,R,,0,
68310,Ruveer Kheterpal,Right-arm medium,R,Right-hand bat,R,,0,
68309,Aatrey Tripathi,Slow left-arm orthodox,L,Left-hand bat,L,01/01/00,0,
68308,Yamit Sehrawat,Left-arm medium,L,Right-hand bat,R,,0,
68307,Arun Pundir,Right-arm offbreak,R,Right-hand bat,R,,0,
68306,Nikhil Malik,Right-arm offbreak,R,Right-hand bat,R,,0,
68305,Sampooran Tripathi,Right-arm medium,R,Right-hand bat,R,,0,
68304,Gavnish Khurana,Left-arm Fast,L,Left-hand bat,L,,0,
68303,Siddharth Joon,Right-arm medium,R,Right-hand bat,R,,0,
68302,Aaryavir Sehwag,Right-arm Leg-Break,R,Right-hand bat,R,,0,
68301,Vivek Kumar Tiwari,Right-arm Leg-Break,R,Left-hand bat,L,,0,
68300,Aarnav Koul,Right-arm offbreak,R,Left-hand bat,L,,0,
68299,Vaibhav Baisla,Right-arm medium,R,Right-hand bat,R,,0,
68298,Mrinal Gulati,None,,Right-hand bat,R,,0,
68297,Kunal Sharma,Right-arm medium,R,Right-hand bat,R,,0,
68296,Ajay Ahlawat,Left-arm medium,L,Right-hand bat,R,,0,
68295,Ashish Meena,Slow left-arm orthodox,R,Right-hand bat,R,,0,
68294,Yashwardhan Oberai,Right-arm offbreak,R,Right-hand bat,R,,0,
68293,Vansh Jetly,None,,Right-hand bat,R,,0,
68286,Sarvajith V,Right-arm medium-fast,R,Right-hand bat,R,23/08/05,0,
68285,Nakul Mehta,Right-arm offbreak,R,Right-hand bat,R,23/10/98,0,India
68284,Kishore R,Right-arm offbreak,R,Right-hand bat,R,13/10/06,0,
68280,Satvik Deswal,Left-arm Chinaman,L,Left-hand bat,L,23/03/07,0,India
68279,Jasoliya Senilkumar,Left-arm medium-fast,L,Right-hand bat,R,26/05/00,0,India
68278,Rohan Bhati,Right-arm medium,R,Right-hand bat,R,20/10/04,0,
68277,Sandeep Paswan,Slow left-arm orthodox,L,Left-hand bat,L,04/07/07,0,India
68138,Charlie Edward Bennett Bennett,Right-arm medium,R,Right-hand bat,R,01/05/06,0,
68102,Rajdeep Nayak,Right-arm medium-fast,R,Right-hand bat,R,26/02/05,0,
68009,Jay Singh,Right-arm fast-medium,R,Right-hand bat,R,17/12/06,0,
67996,Rohan Gurung,None,,Right-hand bat,R,21/11/92,0,India
67990,Pratham Nagori,Slow left-arm orthodox,L,Left-hand bat,L,09/01/03,0,India
67989,Himanshu Sharma,Right-arm Leg-Break,R,Left-hand bat,L,28/11/03,0,India
67950,Bivash Pradhan,None,,Left-hand bat,L,14/01/97,0,India
67949,Rohit Agarwal,None,,Right-hand bat,R,05/12/00,0,India
67945,Akash Tarafdar,Right-arm medium-fast,R,Left-hand bat,L,06/09/09,0,
67940,Sisir Raj Gurung,Right-arm medium,R,Right-hand bat,R,12/11/98,0,
67939,Deo Ashish Thapa,None,,Right-hand bat,R,22/11/85,0,India
67937,Yash Patidar,Left-arm medium,L,Right-hand bat,R,29/11/03,0,India
67936,Ramij Raja,Left-arm medium,L,Left-hand bat,L,19/11/06,0,India
67934,Omkarnath Singh,Right-arm Fast,R,Right-hand bat,R,12/10/99,0,India
67903,Ritwik Diwan,Right-arm fast-medium,R,Right-hand bat,R,09/12/98,0,
67882,Bhavya Ladha,Right-arm offbreak,R,Right-hand bat,R,15/04/09,0,
67870,Isaac Mohammed,Right-arm medium,R,Left-hand bat,L,30/04/08,0,England
67863,Dipak Ghosh,Right-arm medium,R,Right-hand bat,R,12/12/08,0,
67858,Osum Chettri,Left-arm medium,L,Right-hand bat,R,13/11/11,0,
67856,Yowan Lepcha,Right-arm medium-fast,R,Right-hand bat,R,02/03/87,0,India
67852,Lutfullah Mohammadi,Slow left-arm orthodox,L,Left-hand bat,L,10/06/08,0,Afghanistan
67851,Azim Zadran,Slow left-arm orthodox,L,Left-hand bat,L,,0,Afghanistan
67850,Mobin Bakhtyar Khan,None,,Right-hand bat,R,27/05/00,0,Afghanistan
67849,Mohibullah Hamraz,Right-arm medium-fast,R,Right-hand bat,R,,0,Afghanistan
67826,Vimal Solanki,Right-arm offbreak,R,Right-hand bat,R,19/10/98,0,India
67825,Tanvish Ramakant,Right-arm offbreak,R,Right-hand bat,R,21/10/99,0,India
67645,Yash Tandel,Slow left-arm orthodox,L,Left-hand bat,L,12/09/02,0,India
67644,Soumya Keshri,Right-arm medium,R,Right-hand bat,R,,0,India
67643,Anshuman Singh,None,,Right-hand bat,R,06/05/99,0,India
67642,Shubham Sharma,Left-arm Chinaman,L,Left-hand bat,L,13/11/97,0,India
67620,Shivam Bhardwaj,Right-arm medium,R,Right-hand bat,R,21/10/01,0,India
67563,Dhruvil Patel,Right-arm medium-fast,R,Right-hand bat,R,13/09/05,0,
67562,Het Patel,Right-arm medium-fast,R,Right-hand bat,R,27/09/06,0,
67552,Ram Krishna Sharma,None,,Right-hand bat,R,,0,
67551,Anuj Kumar,Right-arm Leg-Break,R,Right-hand bat,R,23/11/10,0,
67548,Anuj Biswakarma,Left-arm medium,L,Right-hand bat,R,02/11/06,0,India
67546,Samrath Jakhar,None,,Right-hand bat,R,29/02/08,0,India
67545,Dhruv Patel,Left-arm Fast,L,Right-hand bat,R,03/09/07,0,India
67543,Ghanshywm Meheta,Left-arm Chinaman,L,Right-hand bat,R,23/11/04,0,
67542,Jayant Chaudhar,Right-arm medium,R,Left-hand bat,L,20/06/02,0,India
67541,Amit Thainua,Slow left-arm orthodox,L,Left-hand bat,L,11/12/02,0,India
67540,Vikas Sikarwar,Right-arm offbreak,R,Right-hand bat,R,30/08/02,0,India
67539,Asraf Ali,Right-arm medium,R,Right-hand bat,R,23/08/07,0,India
67538,Pankaj Bardewa,Right-arm Leg-Break,R,Right-hand bat,R,03/07/89,0,
67537,Sabin Tamang,Right-arm medium,R,Right-hand bat,R,25/08/95,0,India
67536,Amar Rao,Right-arm offbreak,R,Right-hand bat,R,03/01/98,0,India
67535,Avishkar Chettri,Right-arm medium,R,Left-hand bat,L,22/03/02,0,India
67534,Akash Thapa,Right-arm offbreak,R,Right-hand bat,R,16/11/93,0,India
67533,Yogesh Chettri,Right-arm medium,R,Right-hand bat,R,12/06/86,0,
67532,Arpan Gurung,Right-arm medium,R,Right-hand bat,R,22/11/86,0,India
67531,Prashant Gurung,Right-arm medium,R,Right-hand bat,R,18/06/93,0,India
67530,Puran Giri,Slow left-arm orthodox,L,Left-hand bat,L,22/04/86,0,India
67528,Hari Prasad Acharaya,Right-arm medium,R,Right-hand bat,R,01/04/93,0,India
67527,Sambhu Kumar,None,,Right-hand bat,R,15/05/01,0,
67526,Narchung Lepcha,None,,Right-hand bat,R,27/06/88,0,India
67525,Md Aadil,None,,Right-hand bat,R,28/11/02,0,India
67524,Manoj Sharma,None,,Right-hand bat,R,17/07/99,0,
67523,Deepak Gupta,Right-arm medium,R,Right-hand bat,R,12/10/06,0,India
67522,Bipin Sharma,Left-arm Chinaman,L,Left-hand bat,L,20/01/98,0,
67521,Om Kumar Gupta,Right-arm Leg-Break,R,Right-hand bat,R,30/01/08,0,India
67519,Rahul Kumar,Right-arm offbreak,R,Right-hand bat,R,15/08/02,0,India
67518,Prashant Chettri,Right-arm medium,R,Right-hand bat,R,11/03/05,0,India
67517,Sachit Rai,Right-arm offbreak,R,Right-hand bat,R,13/01/97,0,India
67516,Jorden Sherpa,Right-arm medium,R,Right-hand bat,R,22/09/99,0,India
67514,Alisha Rai,Right-arm Leg-Break,R,Right-hand bat,R,26/05/04,0,India
67513,Prashant Chettri,Right-arm medium,R,Right-hand bat,R,21/05/98,0,
67509,Md Nazim,None,,Right-hand bat,R,07/05/99,0,India
67508,Sonam Lama,Right-arm medium,R,Right-hand bat,R,10/09/94,0,India
67507,Sandeep Chettri,Right-arm Fast,R,Right-hand bat,R,03/03/93,0,India
67505,Inza Mamul Haq,None,,Right-hand bat,R,09/07/07,0,India
67504,Sooraj Baniya,None,,Right-hand bat,R,31/10/08,0,
67503,Sadik Alam,Right-arm medium,R,Right-hand bat,R,02/04/10,0,
67502,Sajid Ali,None,,Right-hand bat,R,06/10/08,0,India
67500,Arif Ansari,Right-arm offbreak,R,Right-hand bat,R,11/04/02,0,India
67499,Bhaskar Bharadwaj,Right-arm offbreak,R,Right-hand bat,R,27/02/03,0,India
67498,Yugdeep Saini,Right-arm offbreak,R,Left-hand bat,L,30/04/02,0,India
67497,Om Saini,Right-arm medium-fast,R,Right-hand bat,R,02/11/99,0,India
67496,Dhiraj Chettri,None,,Left-hand bat,L,11/12/00,0,India
67495,Nekash Rai,None,,Right-hand bat,R,01/01/08,0,
67493,Aman Jain,Right-arm medium,R,Right-hand bat,R,,0,
67478,Saurabh Verma,Left-arm Fast,L,Right-hand bat,R,,0,India
67477,Vivaan Maniyar,Right-arm medium-fast,R,Right-hand bat,R,22/12/07,0,
67476,Shivendra Raj Shirke,Slow left-arm orthodox,L,Left-hand bat,L,09/09/00,0,
67475,Vishvas Patel,None,,Left-hand bat,L,16/05/07,0,
67474,Chirag Wagh,Slow left-arm orthodox,L,Right-hand bat,R,12/12/01,0,
67473,Yugandra Gangapure,Right-arm medium-fast,R,Right-hand bat,R,06/11/94,0,
67472,Shehbaj Natha,Right-arm medium-fast,R,Right-hand bat,R,09/10/02,0,
67470,Arjun Parekh,None,,Right-hand bat,R,16/12/04,0,
67469,Vishv Chaudhary,None,,Right-hand bat,R,01/07/03,0,
67468,Hrushikesh Rakhe,Right-arm medium,R,Right-hand bat,R,01/01/00,0,
67467,Vaibhav Bhrambhatt,Slow left-arm orthodox,L,Right-hand bat,R,17/03/05,0,
67466,Jatin Rana Chaudhary,Right-arm Leg-Break,R,Right-hand bat,R,22/11/95,0,
67465,Mann Naik,Left-arm medium-fast,L,Right-hand bat,R,20/07/04,0,
67464,Harshit Maurya,Right-arm medium-fast,R,Right-hand bat,R,21/07/05,0,
67463,Aman Vanam,Right-arm Leg-Break,R,Right-hand bat,R,06/11/05,0,
67461,Raviraj Parmar,Right-arm medium,R,Right-hand bat,R,27/12/05,0,
67460,Harsh Sandelia,Right-arm offbreak,R,Right-hand bat,R,05/06/03,0,
67459,Sarang Bhatt,Right-arm offbreak,R,Right-hand bat,R,23/04/98,0,
67457,Harsh Upadhyay,Right-arm medium-fast,R,Right-hand bat,R,22/04/06,0,
67455,Irfan Shaikh,Right-arm medium,R,Right-hand bat,R,06/02/05,0,
67454,Manan Solanki,Slow left-arm orthodox,L,Right-hand bat,R,14/08/01,0,
67453,Tejsingh Mane,None,,Right-hand bat,R,27/12/99,0,
67452,Divyanshu Desai,Left-arm Chinaman,L,Right-hand bat,R,31/08/07,0,
67451,Deep Kheni,Right-arm offbreak,R,Right-hand bat,R,20/01/02,0,
67450,Sumit Tadvi,Right-arm offbreak,R,Right-hand bat,R,20/11/04,0,
67449,Angad Rawal,Right-arm Leg-Break,R,Left-hand bat,L,09/10/02,0,
67448,Prasoon Jangid,Left-arm medium-fast,,Left-hand bat,L,21/08/01,0,
67447,Hitanshu Oad,Right-arm medium-fast,R,Right-hand bat,R,02/07/03,0,
67446,Deep Patel,Slow left-arm orthodox,L,Left-hand bat,L,12/07/04,0,
67443,Keyur Solanki,None,,Right-hand bat,R,29/11/96,0,
67442,Yash Patel,None,,Right-hand bat,R,10/09/03,0,
67441,Arya Patel,None,,Right-hand bat,R,21/03/07,0,
67439,Mohd Amin Patel,Right-arm Leg-Break,R,Right-hand bat,R,08/10/00,0,
67438,Kevin Chintania,Right-arm medium-fast,R,Right-hand bat,R,04/03/04,0,
67437,Saurabh Singh,Right-arm medium-fast,R,Right-hand bat,R,15/07/04,0,
67436,Shyam Jhonjat,Right-arm medium-fast,R,Right-hand bat,R,20/08/03,0,
67435,Dhruv Bhatti,None,,Right-hand bat,R,22/09/02,0,
67434,Arya Pagare,Right-arm offbreak,R,Right-hand bat,R,26/08/00,0,
67427,Aman Yadav,Right-arm medium,R,Right-hand bat,R,,0,India
67423,Kunal Rai Kunal,Right-arm medium,R,Right-hand bat,R,01/01/00,0,
67419,Sachin Yadav,Right-arm Leg-Break,R,Right-hand bat,R,10/11/08,0,
67406,Harsh Vardhan Jajodia,Right-arm medium,R,Right-hand bat,R,09/06/01,0,
67405,Sachin Choudhary,None,,Right-hand bat,R,,0,
67392,Rohitt Baliyan,Right-arm offbreak,R,Right-hand bat,R,,0,
67323,Arjun Bhardwaj,Right-arm medium,R,Right-hand bat,R,,0,
67322,Sk Janishar Akhter Nishar,Right-arm medium,R,Right-hand bat,R,11/11/98,0,
67316,Anurag Yadav,Left-arm Fast,L,Right-hand bat,R,25/12/99,0,India
67302,Atharva Kide,None,,Right-hand bat,R,10/09/02,0,
67282,Ankit Kumar,Right-arm medium-fast,R,Right-hand bat,R,,0,India
67281,B Balaji Rao,Right-arm medium-fast,R,Right-hand bat,R,,0,
67280,Shivam Singh,Right-arm medium-fast,R,Right-hand bat,R,,0,
67279,Tejasvi Kalbhor,None,,Right-hand bat,R,,0,
67278,Krishna Taunk,None,,Right-hand bat,R,,0,India
67277,Suryakant Tiwari,Right-arm medium,R,Right-hand bat,R,,0,India
67276,Ayan Upadhay,Right-arm offbreak,R,Right-hand bat,R,,0,
67275,Aditya Shingh,Right-arm medium,R,Right-hand bat,R,,0,India
67274,Tejas Morey,Right-arm medium,R,Right-hand bat,R,,0,India
67273,Siddharth Kheni,Right-arm Fast,R,Right-hand bat,R,06/07/96,0,India
67264,Kartik Rathod,Slow left-arm orthodox,L,Left-hand bat,L,,0,India
67249,Yash Patil,Right-arm medium,R,Right-hand bat,R,31/01/08,0,
67244,Shivamm Bharati,Right-arm Fast,R,Right-hand bat,R,21/11/07,0,
67243,Pawan,Right-arm medium,R,Right-hand bat,R,18/03/98,0,
67242,Lokesh Gait,Slow left-arm orthodox,R,Right-hand bat,R,29/09/00,0,
67241,Irshad Alam,Slow left-arm orthodox,L,Left-hand bat,L,08/12/05,0,
67240,Jagmohan Prasad Gupta,Right-arm offbreak,,Right-hand bat,R,01/12/06,0,
67239,Sourav Halder,Right-arm offbreak,R,Right-hand bat,R,27/08/97,0,
67238,Saikat Das,Right-arm Fast,R,Right-hand bat,R,19/08/94,0,
67237,Aniket Singh,Slow left-arm orthodox,R,Right-hand bat,R,11/11/03,0,
67236,Pradeep Kumar,Right-arm medium-fast,,Right-hand bat,R,02/07/01,0,
67235,Rohit Rohit,Right-arm Leg-Break,R,Right-hand bat,R,12/10/09,0,
67234,Agastya Shukla,Right-arm Fast,R,Right-hand bat,R,09/07/09,0,
67233,Debangshu Pakhira,Right-arm medium,R,Right-hand bat,R,02/11/05,0,
67229,Karan Ravidas More,None,,Right-hand bat,R,05/04/87,0,
67220,Yashvendra Gaur,Right-arm medium,R,Right-hand bat,R,,0,
67219,Amit Pandey,Left-arm medium,L,Right-hand bat,R,,0,India
67218,Saurav Sharma,Right-arm medium,R,Right-hand bat,R,01/07/04,0,
67217,Dhruvam Patel,Right-arm medium-fast,R,Right-hand bat,R,09/10/97,0,India
67216,Keval Sisodiya,Right-arm medium,R,Right-hand bat,R,12/10/95,0,India
67215,Dax Bhindi,Right-arm medium,R,Left-hand bat,L,06/03/03,0,India
67214,Atik Jafai,Right-arm offbreak,R,Right-hand bat,R,29/05/03,0,India
67213,Arjun Jayswal,Right-arm medium,R,Right-hand bat,R,,0,
67210,Marvin Javiya,Right-arm medium,R,Right-hand bat,R,18/01/06,0,
67209,Divyang Kanani,Right-arm medium,R,Right-hand bat,R,28/05/00,0,India
67208,Nihal Chaudhari,Right-arm medium,R,Left-hand bat,L,26/07/04,0,India
67207,Mohit Ulva,Right-arm medium,R,Right-hand bat,R,,0,
67205,Atri Raval,Right-arm medium,R,Right-hand bat,R,06/08/96,0,
67204,Kartik Badhana,Right-arm medium,R,Right-hand bat,R,30/09/05,0,India
67203,Vatsal Patel,Right-arm medium,R,Right-hand bat,R,04/09/07,0,
67202,Kwinsh Padaliya,Left-arm medium,L,Left-hand bat,L,23/01/05,0,India
67201,Rizwan Dal,Right-arm medium,R,Right-hand bat,R,26/01/03,0,
67199,Jayvardhansinh Jadeja,Right-arm medium,R,Right-hand bat,R,19/12/01,0,
67198,Samir Pathan,Right-arm medium,R,Right-hand bat,R,11/02/99,0,
67197,Vaibhav Bambhania,Right-arm medium,R,Right-hand bat,R,29/06/01,0,
67196,Namya Khoyani,Right-arm medium,R,Right-hand bat,R,07/08/03,0,
67195,Harshvardhan Rana,Right-arm Leg-Break,R,Left-hand bat,L,10/10/03,0,India
67194,Dev Dey,Right-arm medium,R,Left-hand bat,L,20/10/03,0,India
67193,Devansh Garaiya,Right-arm medium,R,Right-hand bat,R,11/09/03,0,
67186,Radhakrishna Dwivedi,Right-arm medium,R,Right-hand bat,R,,0,
67185,Jaydev Singh,Right-arm medium,R,Right-hand bat,R,,0,
67184,Piyush Tiwari,None,,Right-hand bat,R,,0,
67183,Mukul Raghav,Right-arm offbreak,R,Right-hand bat,R,22/09/94,0,India
67182,Pranjul Puri,Right-arm Fast,R,Right-hand bat,R,,0,
67181,Atharv Mahajan,None,,Right-hand bat,R,,0,India
67180,Saransh Surana,Right-arm fast-medium,R,Right-hand bat,R,,0,India
67179,Prabhanshu Shukla,Right-arm Leg-Break,R,Right-hand bat,R,,0,
67178,Dharmesh Patel,Right-arm medium,R,Right-hand bat,R,,0,India
67177,Ritik Tada,Right-arm medium,R,Right-hand bat,R,,0,India
67176,Denish Patel,Slow left-arm orthodox,L,Right-hand bat,R,,0,India
67175,Akasrh Singh Parihar,None,,Right-hand bat,R,,0,India
67174,Atul Kushwaha,Slow left-arm orthodox,L,Left-hand bat,L,,0,
67173,Adheer Singh,Right-arm offbreak,R,Right-hand bat,R,04/11/01,0,
67172,Taanishq Yadav,Right-arm offbreak,,Right-hand bat,R,,0,
67171,Mehfooz Patel,None,,Right-hand bat,R,31/12/94,0,
67170,Siddhant Agarwal,Right-arm medium-fast,,Right-hand bat,R,,0,
67169,Pawan Nirwani,Slow left-arm orthodox,L,Left-hand bat,L,18/01/98,0,India
67168,MD Masoom Kaif,None,,Right-hand bat,R,,0,
67167,Akash Raghuwanshi,Right-arm medium-fast,R,Right-hand bat,R,,0,India
67166,Inder Singh Bhanjara,None,,Right-hand bat,R,,0,
67165,Varun Shinde,None,,Right-hand bat,R,,0,
67164,Anant Dubey,Left-arm medium,R,Right-hand bat,R,,0,
67163,Praprabdha V Mishra,Right-arm Leg-Break,R,Right-hand bat,R,,0,India
67162,Anvesh Chawla,Right-arm fast-medium,R,Left-hand bat,L,,0,India
67161,Harshvardhan Hardia,None,,Right-hand bat,R,,0,
67160,Raj Dabi,Right-arm medium,R,Right-hand bat,R,,0,India
67159,Nayanraj Mewada,Slow left-arm orthodox,L,Right-hand bat,R,,0,India
67158,Suraj Singh Sengar,None,,Right-hand bat,R,,0,
67157,Rudransh Singh,None,,Right-hand bat,R,,0,India
67155,Shubham Kaithwas,Right-arm medium,R,Right-hand bat,R,,0,India
67154,Sagar Sharma,Right-arm offbreak,R,Right-hand bat,R,30/12/97,0,India
67153,Karan Tahliyani,Right-arm offbreak,,Right-hand bat,R,,0,India
67152,Vivek Sharma,Left-arm medium,,Right-hand bat,R,,0,
67151,Aryan Tiwari,None,,Right-hand bat,R,,0,
67150,Abhishek Mavi,None,,Right-hand bat,R,,0,India
67149,Priyanshu Shukla,Right-arm medium,R,Right-hand bat,R,,0,
67148,Somu Singh Sikarwar,Right-arm medium,R,Right-hand bat,R,,0,
67147,Himalaya Himalaya,None,,Left-hand bat,L,16/02/00,0,
67146,Abid Ur Rehman,Right-arm offbreak,R,Right-hand bat,R,,0,
67145,Roshan Kewat,Right-arm medium-fast,R,Right-hand bat,R,,0,
67144,Gourav Pichoniya,Right-arm medium-fast,R,Right-hand bat,R,,0,
67143,Rayyan Patel,Right-arm offbreak,R,Right-hand bat,R,,0,India
67142,Aakaash Sharma,Right-arm offbreak,R,Right-hand bat,R,09/01/00,0,
67141,Prem Thakor,Right-arm Fast,R,Right-hand bat,R,,0,India
67140,Ayush Jethwa,Right-arm offbreak,R,Right-hand bat,R,,0,India
67139,Yash Nagesh Dube,Left-arm Chinaman,R,Right-hand bat,R,,0,
67138,Salman Idrish Khan,Right-arm offbreak,R,Right-hand bat,R,,0,
67137,Utkarsha Hazare,Right-arm medium,R,Right-hand bat,R,,0,
67136,Ranvir S Chauhan,Right-arm medium,R,Right-hand bat,R,,0,
67135,Omkar Mohite,Right-arm medium,R,Right-hand bat,R,,0,
67134,Ishan Lohiya,Right-arm medium,R,Right-hand bat,R,,0,
67133,Hrishikesh Raut,Right-arm medium,R,Right-hand bat,R,,0,
67132,Atharva Chaudhari,Right-arm medium,R,Right-hand bat,R,,0,
67131,Abhishek Shrivastav,Right-arm medium,R,Right-hand bat,R,,0,
